,userId,movieId,rating,rating_pred_round,rating_pred
1512,171,3,,2.0,1.88113157631261
1513,172,3,,3.5,3.559174679742257
1514,173,3,,3.5,3.706451276690678
1515,174,3,,5.0,4.8962309338011
1516,175,3,,1.5,1.591709328709142
1517,176,3,,4.0,4.091282456207305
1518,177,3,,3.0,3.042032810931657
1519,178,3,,3.0,2.9205630993484375
1520,179,3,,2.5,2.499997933113792
1521,180,3,,2.5,2.328497415453058
1522,181,3,,3.5,3.645116263191613
1523,182,3,4.0,4.5,4.257168340408043
1524,183,3,,2.0,2.079782031238326
1525,184,3,,2.5,2.2607401407567407
1526,185,3,,3.0,3.147101464812528
1527,186,3,,2.5,2.639999129829783
1528,187,3,,3.5,3.392069776617776
1529,188,3,,3.0,2.7731667037007064
1530,189,3,,3.5,3.3446775968202838
1531,190,3,,3.0,3.1820198424745807
1532,191,3,,4.0,4.060243848014114
1533,192,3,,2.5,2.7406331471832663
1534,193,3,,5.0,4.7946488901858135
1535,194,3,,3.0,3.1924844735320814
1536,195,3,,0.5,0.5620757092668032
1537,196,3,,4.0,3.954107109804063
1538,197,3,,3.5,3.669439893912071
1539,198,3,,3.0,2.7894466734378516
1540,199,3,,3.5,3.661079184520019
1541,200,3,,4.0,3.8594680673835255
1542,201,3,,3.0,2.956688718777598
1543,202,3,,3.5,3.713313385047917
1544,203,3,,3.0,3.221359959257149
1545,204,3,,2.0,1.926051944528713
1546,205,3,,1.5,1.5533706955294688
1547,206,3,,1.5,1.605067079668959
1548,207,3,,2.5,2.4711368695587175
1549,208,3,,4.5,4.3083745844248424
1550,209,3,,3.0,3.2265458244457106
1551,210,3,,3.0,3.108477788825075
1552,211,3,,4.0,4.024159261252481
1553,212,3,,2.0,2.221483350712165
1554,213,3,,1.5,1.445641599284613
1555,214,3,,3.0,3.1803170092524633
1556,215,3,,3.0,3.1032624495632755
1557,216,3,,4.0,3.96851560274017
1558,217,3,4.5,4.5,4.395938031154206
1559,218,3,,2.5,2.6586947156857423
1560,219,3,,4.5,4.715404638267806
1561,220,3,,3.5,3.337901174432381
1562,221,3,,2.5,2.268661872215968
1563,222,3,,4.0,3.798358901677203
1564,223,3,,4.0,3.9696859765918533
1565,224,3,,4.5,4.29081586291833
1566,225,3,,3.5,3.626287343961633
1567,226,3,,4.0,3.921626925902573
1568,227,3,,3.5,3.5910193301426205
1569,228,3,,1.5,1.3435582722617339
1570,229,3,,4.0,4.148426539399907
1571,230,3,,4.0,4.2202283500204105
1572,231,3,,4.0,3.858735092485122
1573,232,3,,4.5,4.442436109294702
1574,233,3,3.0,3.0,3.0141111388130195
1575,234,3,,4.0,4.133832153127168
1576,235,3,,3.0,2.901285752788738
1577,236,3,,4.0,3.8348307131508577
1578,237,3,,3.5,3.560417265717934
1579,238,3,,4.0,3.886097592625185
1580,239,3,4.0,4.0,3.781991216431117
1581,240,3,,4.0,4.026933830293411
1582,241,3,,2.0,1.8461387364636308
1583,242,3,,4.0,3.7666809512495147
1584,243,3,,3.0,3.01434198337648
1585,244,3,,5.0,5.703768900507841
1586,245,3,,2.0,1.7974081680433383
1587,246,3,,1.5,1.53823802209675
1588,247,3,,3.5,3.3029590133106965
1589,248,3,,3.0,2.927377308277106
1590,249,3,,3.5,3.3835425348420167
1591,250,3,,4.5,4.348492646186099
1592,251,3,,5.0,5.125913548356416
1593,252,3,,3.5,3.650360305523679
1594,253,3,,4.0,4.078736611732404
1595,254,3,,4.0,3.8884346764239703
1596,255,3,,2.0,2.1362248426819472
1597,256,3,3.0,3.0,3.1655334796527472
1598,257,3,,5.0,6.442690828476479
1599,258,3,,4.5,4.331961993255946
1600,259,3,,4.5,4.630617656670115
1601,260,3,,4.5,4.506250147287086
1602,261,3,,2.0,2.2287924491462765
1603,262,3,,4.5,4.406558667193698
1604,263,3,,3.5,3.459746106239391
1605,264,3,,3.0,3.156817114519625
1606,265,3,,3.5,3.6216747366397173
1607,266,3,,4.0,3.8854052329215465
1608,267,3,,4.5,4.461736179035367
1609,268,3,,3.0,2.8657829828977324
1610,269,3,,4.0,3.9389284596120127
1611,270,3,,3.5,3.368701656628878
1612,271,3,,3.0,2.9871234808711185
1613,272,3,,3.5,3.591449763966515
1614,273,3,,3.5,3.73015409459013
1615,274,3,,3.5,3.31563104932257
1616,275,3,4.0,5.0,4.86938628238591
1617,276,3,,0.5,0.5106740608157714
1618,277,3,,5.0,5.299743878999541
1619,278,3,,3.5,3.650877662180009
1620,279,3,,3.0,2.9222284035219035
1621,280,3,,4.0,3.841843093025509
1622,281,3,,4.5,4.44250565178871
1623,282,3,,5.0,5.471896604874587
1624,283,3,,2.5,2.292153578270144
1625,284,3,3.0,3.5,3.3656971059515057
1626,285,3,3.0,3.5,3.3206194023224223
1627,286,3,,4.5,4.326887729317124
1628,287,3,,4.5,4.643567160812522
1629,288,3,,5.0,4.976171108368433
1630,289,3,,3.5,3.3561504462310117
1631,290,3,,5.0,5.268548919618352
1632,291,3,,3.0,3.104253675318674
1633,292,3,,3.5,3.4724847519359883
1634,293,3,,2.0,1.9346761559088155
1635,294,3,,3.0,3.0969838446325104
1636,295,3,,3.0,2.7821374980138964
1637,296,3,,5.0,7.403097449300574
1638,297,3,,3.0,3.1806820714524235
1639,298,3,,4.5,4.684454186121116
1640,299,3,,4.5,4.72410781141824
1641,300,3,,3.5,3.2515977546830905
1642,301,3,,3.0,3.2071391817834067
1643,302,3,,3.0,3.046757888951974
1644,303,3,,2.5,2.7472712781071777
1645,304,3,,2.5,2.711148633853469
1646,305,3,,1.5,1.6759032250095174
1647,306,3,,1.5,1.688990051883854
1648,307,3,,4.0,3.9945973140895723
1649,308,3,,2.5,2.712276283001896
1650,309,3,,3.0,3.1427693879567915
1651,310,3,,2.5,2.537771928270623
1652,311,3,,2.0,2.117145019317072
1653,312,3,,2.5,2.2867115875188713
1654,313,3,,3.5,3.4456877142999156
1655,314,3,,5.0,4.938427587815928
1656,315,3,,2.0,1.8381014437250651
1657,316,3,,3.0,2.984819724108916
1658,317,3,,4.5,4.650021093380415
1659,318,3,,3.5,3.605240122478868
1660,319,3,,4.5,4.626897810795958
1661,320,3,,3.0,2.9913222283034306
1662,321,3,,2.5,2.3799399345882026
1663,322,3,,4.0,3.9476982271461436
1664,323,3,,2.0,2.249037037748645
1665,324,3,,2.5,2.7187661918318726
1666,325,3,,3.5,3.6039676013225126
1667,326,3,,3.5,3.5340173626264137
1668,327,3,,4.5,4.2652512619360605
1669,328,3,,3.5,3.374590016286869
1670,329,3,3.0,3.0,3.0307865561896805
1671,330,3,,2.0,1.9301988701055035
1672,331,3,,4.0,3.8905955142930657
1673,332,3,,3.0,3.157585652975263
1674,333,3,,5.0,4.813008022525191
1675,334,3,,4.0,4.182560830821499
1676,335,3,,2.5,2.5301950967859286
1677,336,3,,3.0,2.833602225036355
1678,337,3,,2.5,2.694888293450907
1679,338,3,,3.5,3.504207172166015
1680,339,3,,5.0,5.200030031928158
1681,340,3,,3.0,3.2074719631999455
1682,341,3,,2.5,2.4448825168929424
1683,342,3,,3.5,3.7141158549636097
1684,343,3,,3.5,3.5814553647392713
1685,344,3,,3.0,2.9910543108229954
1686,345,3,,2.0,2.008578846061958
1687,346,3,,1.5,1.5346866002714386
1688,347,3,,3.5,3.368173927500101
1689,348,3,,5.0,6.433930949762013
1690,349,3,,3.5,3.668251608421098
1691,350,3,,5.0,5.439248588207747
1692,351,3,,4.0,4.029857611125637
1693,352,3,,4.0,3.907358967890083
1694,353,3,,2.0,2.0397984268630305
1695,354,3,,1.5,1.2895540711323883
1696,355,3,,3.5,3.589853151367907
1697,356,3,,3.5,3.682206910487627
1698,357,3,,3.0,2.8982867959386303
1699,358,3,1.0,0.5,0.5017384404471179
1700,359,3,,2.5,2.336349953709143
1701,360,3,,1.5,1.6103542875327617
1702,361,3,4.0,4.0,3.899482964508703
1703,362,3,,3.0,2.7888928871501584
1704,363,3,,2.5,2.35303020761091
1705,364,3,,5.0,5.086147171391623
1706,365,3,,2.5,2.601696604796739
1707,366,3,,4.5,4.6620605225095115
1708,367,3,,1.5,1.3811516646436197
1709,368,3,,3.0,3.199774584362044
1710,369,3,,2.5,2.7206427820550148
1711,370,3,,3.0,3.0681767434209815
1712,371,3,,4.5,4.260240025614596
1713,372,3,,4.0,4.198812706950356
1714,373,3,,2.5,2.344093384944533
1715,374,3,,5.0,5.207337991555955
1716,375,3,,3.0,3.059658573336129
1717,376,3,,3.5,3.6926898690179337
1718,377,3,,4.0,3.8401636802658965
1719,378,3,,1.5,1.4670407445997726
1720,379,3,,3.5,3.638784583626035
1721,380,3,,2.0,1.9080425657344808
1722,381,3,,0.5,-0.32700311324597386
1723,382,3,,3.0,2.9552164423536667
1724,383,3,,1.5,1.686025036576084
1725,384,3,,2.5,2.512867206299682
1726,385,3,,3.0,3.031637818652194
1727,386,3,,1.0,1.1341356130212181
1728,387,3,,3.0,3.182707399166655
1729,388,3,,2.5,2.5344991358769304
1730,389,3,,3.5,3.351636141380408
1731,390,3,5.0,4.5,4.710650958790525
1732,391,3,,1.5,1.4837113558413355
1733,392,3,,1.5,1.3389171089630583
1734,393,3,,2.5,2.68499087629081
1735,394,3,,1.5,1.6713037573278982
1736,395,3,,3.0,3.1962588565325643
1737,396,3,,3.0,3.197838493160199
1738,397,3,,3.5,3.53004518371903
1739,398,3,,2.0,2.0895453505509742
1740,399,3,,2.5,2.6523420085811207
1741,400,3,,3.0,3.005671824305148
1742,401,3,,3.0,2.9266738873334317
1743,402,3,,5.0,5.0098618896605815
1744,403,3,,4.0,3.954379213391925
1745,404,3,,4.0,3.983751711037246
1746,405,3,,2.5,2.3161361781372225
1747,406,3,,4.0,3.9893660608019053
1748,407,3,,3.5,3.588545213725335
1749,408,3,,4.5,4.611887220031228
1750,409,3,,4.0,4.059412316188034
1751,410,3,,3.5,3.37804411922142
1752,411,3,,4.5,4.668983412714218
1753,412,3,,1.5,1.3417285127004315
1754,413,3,,4.0,3.754255621596818
1755,414,3,,1.5,1.616180677233385
1756,415,3,,2.5,2.7123576694368436
1757,416,3,4.0,3.0,3.163043733586628
1758,417,3,,3.0,2.9995596612130786
1759,418,3,,3.5,3.69233122331162
1760,419,3,,3.0,2.9778551505519033
1761,420,3,,4.0,4.217183030557124
1762,421,3,,4.5,4.304498521621225
1763,422,3,,4.0,4.231192357335586
1764,423,3,,2.5,2.5836568311474206
1765,424,3,,3.5,3.3240316677969886
1766,425,3,0.5,1.0,1.184386593044163
1767,426,3,,3.0,2.7843260744115828
1768,427,3,,3.5,3.521510045314616
1769,428,3,,3.0,3.073213185000595
1770,429,3,,3.0,2.756487312341594
1771,430,3,1.5,1.5,1.6380823071095711
1772,431,3,,2.0,2.2226017237873315
1773,432,3,,4.5,4.3423523682950975
1774,433,3,,2.5,2.2654069800071275
1775,434,3,,2.5,2.2814624611827377
1776,435,3,,3.5,3.685529016314689
1777,436,3,,5.0,4.931523093565929
1778,437,3,,2.5,2.599733050287062
1779,438,3,,4.5,4.310189362083366
1780,439,3,,2.5,2.725636579437877
1781,440,3,,3.0,2.928777434635967
1782,441,3,,2.5,2.28632335364821
1783,442,3,4.5,4.0,4.22150877840715
1784,443,3,,5.0,4.763973193644784
1785,444,3,,1.5,1.3885347842501918
1786,445,3,,3.5,3.516762425017311
1787,446,3,,4.0,4.203736894944083
1788,447,3,,3.5,3.4153247371467677
1789,448,3,,5.0,5.13351922479271
1790,449,3,,4.0,3.77752942555757
1791,450,3,,3.0,3.0145072046118404
1792,451,3,,2.0,2.156434713544698
1793,452,3,1.0,2.0,2.120883752159175
1794,453,3,,4.0,4.130322465582741
1795,454,3,,3.5,3.7342292633930407
1796,455,3,,2.0,2.173952841994689
1797,456,3,,3.5,3.74868291328239
1798,457,3,1.5,1.0,0.8134598610270614
1799,458,3,,3.0,2.8204716998753594
1800,459,3,4.0,3.5,3.7265402741935025
1801,460,3,,3.0,2.8027915348361927
1802,461,3,,1.5,1.2699601087576862
1803,462,3,,2.5,2.3929037619416618
1804,463,3,,2.0,1.9082085053303952
1805,464,3,,4.0,4.2159545174579245
1806,465,3,,3.0,3.113147642749074
1807,466,3,,2.5,2.555275264055912
1808,467,3,,3.0,3.0557578065008073
1809,468,3,2.5,2.5,2.2727068923014775
1810,469,3,,2.5,2.4576316862565193
1811,470,3,,3.0,2.8205201936075284
1812,471,3,,3.5,3.4221915456601115
1813,472,3,,3.0,2.97156029857933
1814,473,3,,3.5,3.6899313487735093
1815,474,3,,4.0,3.9087668166472596
1816,475,3,,1.0,1.0510162662626592
1817,476,3,,1.5,1.60439605210086
1818,477,3,,3.0,2.8212380617573674
1819,478,3,,5.0,5.100427581124129
1820,479,3,,3.5,3.5417478234798985
1821,480,3,,4.5,4.42492974816603
1822,481,3,,3.5,3.7323009896832873
1823,482,3,,2.0,1.9963893565134079
1824,483,3,,4.0,4.063531645214179
1825,484,3,4.0,3.5,3.6674234981888825
1826,485,3,,2.0,1.8028382499883047
1827,486,3,,3.0,3.1778055760280037
1828,487,3,,3.5,3.4147149238642265
1829,488,3,,4.0,3.8440141020738863
1830,489,3,,2.0,2.2453615079876275
1831,490,3,,3.5,3.6637065153302544
1832,491,3,,3.0,3.077832227026204
1833,492,3,,2.0,2.233638297912242
1834,493,3,,5.0,5.006170448964292
1835,494,3,,4.0,3.9105606379400575
1836,495,3,,2.5,2.625127649868578
1837,496,3,3.0,3.5,3.549710334647263
1838,497,3,,2.5,2.346356012548382
1839,498,3,,4.0,3.914516921081271
1840,499,3,,2.0,2.036973175318433
1841,500,3,,3.5,3.2871689852428196
1842,501,3,,4.0,4.106709320964265
1843,502,3,,4.0,4.047345799661792
1844,503,3,,4.0,3.78212895468148
1845,504,3,,2.5,2.4999083151576853
1846,505,3,3.0,3.0,2.9768945179666404
1847,506,3,,2.0,1.9813839225367054
1848,507,3,2.0,2.0,2.0167401946839423
1849,508,3,,3.5,3.3697525535455695
1850,509,3,2.0,2.5,2.362569041172848
1851,510,3,,1.0,0.887742674179882
1852,511,3,,2.5,2.5495060536394796
1853,512,3,,4.5,4.7457455166527485
1854,513,3,,3.5,3.5340439708389644
1855,514,3,1.0,1.0,1.0314623715431877
1856,515,3,,4.5,4.651506945105572
1857,516,3,3.0,3.0,3.0610304290533916
1858,517,3,,5.0,4.84888604812881
1859,518,3,,3.5,3.708621028451438
1860,519,3,,4.5,4.407287641524778
1861,520,3,,0.5,0.39982889354716056
1862,521,3,,3.0,2.759518672730338
1863,522,3,,2.0,1.9936584493216294
1864,523,3,,4.0,4.189588952835954
1865,524,3,,4.0,3.8767555045164506
1866,525,3,,5.0,5.628579793718176
1867,526,3,,4.0,4.046527395360052
1868,527,3,,1.5,1.5838645981991966
1869,528,3,,2.0,2.1006841164737815
1870,529,3,,4.5,4.381682177516664
1871,530,3,,4.5,4.385439825991011
1872,531,3,,0.5,0.2423994403366918
1873,532,3,,3.0,2.883634499243887
1874,533,3,,2.5,2.3010473382949943
1875,534,3,2.0,2.5,2.5283507368700455
1876,535,3,,1.5,1.2850317986399935
1877,536,3,,4.5,4.5263442250730614
1878,537,3,,3.5,3.2855733970363104
1879,538,3,,1.0,1.1544441816729436
1880,539,3,,2.5,2.603888267310288
1881,540,3,,5.0,4.931856089541136
1882,541,3,,2.0,1.8209249565300094
1883,542,3,,5.0,5.000454196915927
1884,543,3,5.0,4.5,4.5115372765186015
1885,544,3,,4.5,4.546798387645579
1886,545,3,,3.5,3.581612475702465
1887,546,3,,2.0,1.992679243835429
1888,547,3,,2.5,2.330683629484173
1889,548,3,4.0,3.0,3.0567430347007583
1890,549,3,,2.5,2.594839066765695
1891,550,3,,3.0,2.925419379809867
1892,551,3,,3.5,3.648417275566305
1893,552,3,,2.5,2.269529511601028
1894,553,3,,4.0,4.172002078289702
1895,554,3,,2.5,2.544502305766974
1896,555,3,,3.0,3.027682918488887
1897,556,3,,5.0,5.3033986962336925
1898,557,3,,5.0,5.200598363778788
1899,558,3,,3.5,3.6643947495637454
1900,559,3,3.0,3.5,3.345668248780643
1901,560,3,,3.5,3.6821549304840007
1902,561,3,,2.5,2.282013205696088
1903,562,3,,3.5,3.7088351277982397
1904,563,3,,4.0,3.763564611909281
1905,564,3,3.0,4.0,3.8360252256404754
1906,565,3,,3.5,3.574524862670219
1907,566,3,,5.0,4.897752084009283
1908,567,3,,4.5,4.411121362760669
1909,568,3,,3.5,3.5496578282217923
1910,569,3,,2.0,2.18700486730895
1911,570,3,,5.0,6.424809786311938
1912,571,3,,3.0,3.1103469333883793
1913,572,3,,4.0,4.031934831267218
1914,573,3,,5.0,4.78070254576537
1915,574,3,3.5,3.0,2.905215847056112
1916,575,3,,2.0,2.0709412560985716
1917,576,3,,3.5,3.505406092768763
1918,577,3,,3.5,3.4547054845385374
1919,578,3,,2.0,1.7640149172553108
1920,579,3,,0.5,-0.5748177610293919
1921,580,3,,2.0,1.888681943415304
1922,581,3,,2.5,2.3933033777343207
1923,582,3,,2.5,2.2684953822390614
1924,583,3,,4.0,4.1781937862653855
1925,584,3,,5.0,5.367447195023575
1926,585,3,,3.0,3.2067505229462805
1927,586,3,,1.5,1.4604453858825506
1928,587,3,,4.0,3.987585585712413
1929,588,3,,3.5,3.310218991116828
1930,589,3,,4.0,3.8812369502107216
1931,590,3,,3.0,2.8892936954969977
1932,591,3,,2.0,2.166104134235106
1933,592,3,,5.0,4.923349767616539
1934,593,3,,4.0,4.047001897694701
1935,594,3,,4.0,3.8594259767905443
1936,595,3,,3.0,2.8902666452736483
1937,596,3,,2.0,1.8205105102122598
1938,597,3,,2.5,2.5795098235323692
1939,598,3,,2.0,1.9012207865222632
1940,599,3,,5.0,5.095931744207712
1941,600,3,,4.5,4.313070748260815
1942,601,3,,2.5,2.6068982846400655
1943,602,3,,2.0,1.8237533037785745
1944,603,3,2.0,2.0,2.089982033413201
1945,604,3,,3.0,3.037702193979665
1946,605,3,2.0,2.0,2.037169668232264
1947,606,3,,3.5,3.4823454530588798
1948,607,3,3.5,3.0,3.1921752045940397
1949,608,3,,3.5,3.3499434592878976
1950,609,3,,0.5,-0.10488228625787865
1951,610,3,,3.5,3.464847904866177
1952,611,3,,5.0,5.0108108057855905
1953,612,3,,2.5,2.6847516696085023
1954,613,3,,3.5,3.7364868558491215
1955,614,3,2.0,2.5,2.286197112130221
1956,615,3,,2.5,2.689401525977593
1957,616,3,3.0,3.5,3.444163743204902
1958,617,3,,1.5,1.6217227830801495
1959,618,3,,2.5,2.585776145682393
1960,619,3,,4.5,4.418675149524404
1961,620,3,,2.5,2.5806651766931172
1962,621,3,,3.5,3.567359842275259
1963,622,3,,5.0,5.86034242532474
1964,623,3,,3.5,3.710012758378653
1965,624,3,3.0,3.0,2.7621677898745207
1966,625,3,,4.0,4.004994945642376
1967,626,3,,3.5,3.265773911722215
1968,627,3,,1.5,1.3818211788097463
1969,628,3,,2.5,2.4374860241923066
1970,629,3,,5.0,5.285883410566935
1971,630,3,,2.5,2.509655523598079
1972,631,3,,2.5,2.5380814247731025
1973,632,3,,3.5,3.3659303355558747
1974,633,3,,2.0,1.9694869823763341
1975,634,3,,1.0,1.1268282920188433
1976,635,3,,3.5,3.253007024883506
1977,636,3,,3.0,3.186036858904648
1978,637,3,,3.5,3.672006145437897
1979,638,3,,3.5,3.3431602491471617
1980,639,3,,3.0,2.7715838467385634
1981,640,3,4.0,4.0,3.874407099663587
1982,641,3,3.0,3.5,3.3285658138998757
1983,642,3,,3.0,2.920612773887351
1984,643,3,,3.0,3.0113120113821417
1985,644,3,,2.5,2.3551257596130863
1986,645,3,,4.0,3.7981409153789287
1987,646,3,5.0,4.5,4.696728647568466
1988,647,3,,4.5,4.51281471209299
1989,648,3,,2.5,2.2680581235755106
1990,649,3,,1.0,0.8096720321812301
1991,650,3,3.0,3.0,2.9786863119081413
1992,651,3,,2.5,2.6699787980506735
1993,652,3,,4.5,4.582427110775921
1994,653,3,,4.0,3.883711252307149
1995,654,3,,3.0,3.0302325956478797
1996,655,3,,4.5,4.636377446539667
1997,656,3,,4.0,4.16378763601459
1998,657,3,,3.0,3.0667723115228576
1999,658,3,,4.0,4.194262328546024
2000,659,3,,1.0,0.8014641284941714
2001,660,3,,5.0,5.174064326877701
2002,661,3,,2.5,2.5552273018012
2003,662,3,,5.0,5.319578314865119
2004,663,3,,3.5,3.685404777183502
2005,664,3,,4.0,3.855901236260933
2006,665,3,3.0,3.0,2.806763607070379
2007,666,3,,2.0,2.0360740273639797
2008,667,3,,3.5,3.6407679874991707
2009,668,3,,2.0,1.9037336048507174
2010,669,3,,1.5,1.5331538237185385
2011,670,3,,3.5,3.412791063082003
2012,671,3,,2.5,2.28788583604256
2013,1,4,,1.5,1.3023465838294341
2014,2,4,,2.5,2.7250244725322914
2015,3,4,,2.5,2.603805636583709
2016,4,4,,3.5,3.732723969594692
2017,5,4,,2.5,2.5618521660371
2018,6,4,,2.5,2.6747061065636144
2019,7,4,,1.5,1.4699585215166544
2020,8,4,,3.0,2.93472616209967
2021,9,4,,2.5,2.4392463780799085
2022,10,4,,3.0,2.872040195160952
2023,11,4,,3.0,3.016885621129897
2024,12,4,,3.5,3.691407902616562
2025,13,4,,1.5,1.721486138573005
2026,14,4,,2.0,1.8020427078156576
2027,15,4,,0.5,0.2935189937851358
2028,16,4,,3.5,3.4269364925457255
2029,17,4,,4.5,4.3022213418687265
2030,18,4,,2.5,2.3798895996042395
2031,19,4,3.0,3.0,2.878647729668458
2032,20,4,,1.0,1.0413425849739772
2033,21,4,,3.0,2.974709146236429
2034,22,4,,3.5,3.3408467239065027
2035,23,4,,2.5,2.6331005466977895
2036,24,4,,2.5,2.4789322945714276
2037,25,4,,2.5,2.423964245213275
2038,26,4,,4.0,3.9095534318589964
2039,27,4,,3.0,3.1318536200103892
2040,28,4,,2.0,2.235011434586426
2041,29,4,,1.5,1.687254663238916
2042,30,4,,3.0,3.074199009100348
2043,31,4,,2.5,2.466513926247235
2044,32,4,,1.0,1.0196628949285382
2045,33,4,,2.5,2.4295524513446844
2046,34,4,,2.5,2.5237523478353836
2047,35,4,,1.5,1.7087227813431283
2048,36,4,,3.0,2.840297561277489
2049,37,4,,3.0,3.076752306559679
2050,38,4,,3.0,2.992388906100296
2051,39,4,,2.5,2.4757811580825564
2052,40,4,,3.0,3.1976196268017674
2053,41,4,,3.0,3.1403159229377766
2054,42,4,,3.0,3.2329918590551507
2055,43,4,,2.0,2.2009776196436723
2056,44,4,,1.5,1.738166420193228
2057,45,4,,2.0,2.1625425070545834
2058,46,4,,3.5,3.278453389620784
2059,47,4,,2.5,2.740379256878719
2060,48,4,,2.5,2.7484465686750084
2061,49,4,,3.5,3.579463725874079
2062,50,4,,3.0,3.0767655663202738
2063,51,4,,2.5,2.6790017265100188
2064,52,4,,2.0,1.9537866864359124
2065,53,4,,3.5,3.6541345232364213
2066,54,4,,2.5,2.6342714756626187
2067,55,4,,2.5,2.3387556636730373
2068,56,4,,2.5,2.7198187476201223
2069,57,4,,4.5,4.609057409750227
2070,58,4,,2.5,2.5192391420832356
2071,59,4,,3.5,3.4919637539546384
2072,60,4,,3.5,3.3308851697177864
2073,61,4,,1.5,1.3841877993852019
2074,62,4,,3.0,3.093495974514989
2075,63,4,,3.0,2.9777244928873823
2076,64,4,,2.5,2.41807866250445
2077,65,4,,3.5,3.436062364280514
2078,66,4,,4.5,4.7170760690366995
2079,67,4,,2.0,1.9419675654842365
2080,68,4,,2.5,2.373476236384812
2081,69,4,,3.0,3.1135031651398095
2082,70,4,,3.5,3.649342130194955
2083,71,4,,3.5,3.5951176643649516
2084,72,4,,3.0,3.102857704940895
2085,73,4,,3.0,3.0105058637805078
2086,74,4,,2.0,1.9547677628501419
2087,75,4,,2.5,2.745544731285429
2088,76,4,,2.0,2.076977147129843
2089,77,4,,2.0,2.1013034491195857
2090,78,4,,3.0,3.1734110228895136
2091,79,4,,2.5,2.349601829820685
2092,80,4,,2.5,2.5692030017192327
2093,81,4,,2.5,2.6183299920134524
2094,82,4,,2.5,2.359533657562968
2095,83,4,,2.0,2.076289125550627
2096,84,4,,3.0,2.946770390536559
2097,85,4,,2.5,2.5699486981502813
2098,86,4,,3.0,2.979477044060559
2099,87,4,,3.0,2.9097465077262132
2100,88,4,,3.5,3.400875280054131
2101,89,4,,4.0,3.91004896812611
2102,90,4,,2.5,2.3611661400210253
2103,91,4,,3.5,3.562317859475761
2104,92,4,,2.5,2.414081754962859
2105,93,4,,2.5,2.4940903280357
2106,94,4,,2.0,1.7821973905657706
2107,95,4,,3.5,3.517264759351348
2108,96,4,,2.5,2.4816606412070135
2109,97,4,,3.5,3.2853662527138647
2110,98,4,,3.5,3.7067699061855066
2111,99,4,,3.5,3.5858325667243824
2112,100,4,,3.0,2.854558236991559
2113,101,4,,2.5,2.4364297639376913
2114,102,4,,4.0,4.130226181918705
2115,103,4,,3.0,3.170803147687027
2116,104,4,,3.0,3.0318790451586297
2117,105,4,,3.0,3.195643469341801
2118,106,4,,3.0,3.140745312949106
2119,107,4,,2.5,2.570604157273837
2120,108,4,,3.0,2.8172496387959702
2121,109,4,,2.5,2.6011707948662326
2122,110,4,,2.0,2.109490582997041
2123,111,4,,3.5,3.417237793216736
2124,112,4,,3.5,3.7405764368333507
2125,113,4,3.0,3.0,2.851653291747589
2126,114,4,,3.0,2.876854362366273
2127,115,4,,1.5,1.7343070798015194
2128,116,4,,2.5,2.340428806823623
2129,117,4,,1.0,1.114940921659882
2130,118,4,,2.5,2.3206935211249378
2131,119,4,,3.0,3.1833170883985744
2132,120,4,,2.5,2.564331208758038
2133,121,4,,3.0,3.216700949199761
2134,122,4,,2.0,1.9431143208782629
2135,123,4,,3.0,2.954210001222841
2136,124,4,,2.0,2.1166741562729325
2137,125,4,,2.5,2.693450909826845
2138,126,4,,3.0,2.9590222090660587
2139,127,4,,3.5,3.3725091579632585
2140,128,4,3.0,3.0,2.9758895902267164
2141,129,4,,2.0,2.141616036868337
2142,130,4,,2.5,2.459093906971415
2143,131,4,,1.5,1.5659655376695905
2144,132,4,,3.5,3.634458517991033
2145,133,4,,2.0,1.9715725245603803
2146,134,4,,3.5,3.5867651947352117
2147,135,4,,2.0,1.8574482952923
2148,136,4,,2.5,2.286868892784171
2149,137,4,,2.0,2.1209039222985417
2150,138,4,,3.0,3.149499008977971
2151,139,4,,2.0,2.1713478445973644
2152,140,4,,2.5,2.5375127252431815
2153,141,4,,1.5,1.304979559443443
2154,142,4,,3.0,3.0961532652334065
2155,143,4,,4.0,3.856459166963804
2156,144,4,,3.0,3.0399768705068393
2157,145,4,,4.5,4.677129023131732
2158,146,4,,2.5,2.521247067567349
2159,147,4,,3.5,3.5863871190257703
2160,148,4,,3.5,3.5207916724203896
2161,149,4,,2.0,2.227538923646017
2162,150,4,,1.5,1.3104929411910256
2163,151,4,,1.0,1.1161632135165176
2164,152,4,,2.0,2.0516874970807235
2165,153,4,,5.0,4.95854215761937
2166,154,4,,1.5,1.5850830163166942
2167,155,4,,3.0,2.7784180202798887
2168,156,4,,4.0,3.977283719563873
2169,157,4,,3.0,2.8381886698434657
2170,158,4,,2.5,2.725954719739859
2171,159,4,,3.0,3.248738792526514
2172,160,4,,4.0,4.085433931716548
2173,161,4,,2.0,1.8555773258428263
2174,162,4,,3.5,3.4491610326325715
2175,163,4,,1.5,1.510086687268862
2176,164,4,,3.5,3.336225369652978
2177,165,4,,1.5,1.7350880191351366
2178,166,4,,3.0,3.1676444648564908
2179,167,4,,1.5,1.557546599207154
2180,168,4,3.0,2.5,2.5023701110162206
2181,169,4,,3.5,3.464287460680682
2182,170,4,,1.5,1.4171551457017222
2183,171,4,,4.5,4.361799415593047
2184,172,4,,2.0,1.862571339776948
2185,173,4,,3.0,2.998772946244857
2186,174,4,,1.5,1.3102495020392333
